customer_tweet_id,customer_text,customer_created_at,support_tweet_id,support_text,support_created_at
1753170,Yo @115858 I️ appreciate the new mermaid emoji but can we get this whole “I️” thing fixed???,Tue Nov 07 16:01:11 +0000 2017,1753169,@528101 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 18:56:54 +0000 2017
1753262,And we can’t even type the letter “I” without it messing up? I swear I hate y’all @115858,Tue Nov 07 15:50:47 +0000 2017,1753261,@528121 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 18:49:44 +0000 2017
1753499,"@115858 if you could stop changing my I's to ""A"" and a weird box thing... That would be great #annoyed im updating my phone now",Tue Nov 07 17:46:22 +0000 2017,1753498,@528176 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Tue Nov 07 20:09:36 +0000 2017
1754068,"Hey @AppleSupport , what’s up with this? Why is my “I” being replaced by this thing?? https://t.co/CvuChPe1uo",Tue Nov 07 16:26:23 +0000 2017,1754066,@528319 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 19:14:01 +0000 2017
1754098,Noticing keyboard display delay on iPhone X / iOS 11.1 - is this @15966 or @AppleSupport issue? https://t.co/e8R72g9xin,Tue Nov 07 16:14:59 +0000 2017,1754097,"@309955 We're happy to help. Does the delay occur only in that app, or does it happen whenever you use the Keyboard?",Tue Nov 07 19:10:27 +0000 2017
1747459,@526788 @115858 @AppleSupport Typical apple to be honest my phone keeps turning itself off also since update and battery dies in 2 hours! New Apple phone break old phone!,Tue Nov 07 16:12:44 +0000 2017,1754135,@528337 We'd love to help you out. Try updating your apps and please send us a DM with more info. https://t.co/GDrqU22YpT,Tue Nov 07 19:08:00 +0000 2017
1754137,Look at what you made me do @AppleSupport https://t.co/iknBxuZ3lH,Tue Nov 07 16:03:28 +0000 2017,1754136,@528338 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ,Tue Nov 07 19:08:00 +0000 2017
1754160,@115858 is dead getting me so damn mad with theses question marks 🙄 like sis I didn’t pay 800 dollars for you to act stupid,Tue Nov 07 16:09:42 +0000 2017,1754159,@528344 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 19:06:36 +0000 2017
1754170,Hey @AppleSupport just re-re-updated my iPhone 6s+ w/ terrible iOS11 &amp; just now getting flooded w/ 3 week old Messages &amp; v/m! #NotHappy #fb,Tue Nov 07 16:10:59 +0000 2017,1754169,"@528347 Hey, let's take a look into this together. DM us the exact iOS version and we'll continue there. https://t.co/GDrqU22YpT",Tue Nov 07 19:04:57 +0000 2017
1754190,"haha I love how my iPhone is shitty and won't send or receive messages correctly!!!! 
Thanks @AppleSupport !!!!!",Tue Nov 07 16:07:19 +0000 2017,1754189,@528354 Let’s get your messages sending and receiving as expected. Can you tell us more info on what’s happening with messages?,Tue Nov 07 19:03:01 +0000 2017
1754197,If @115858 don’t come out with a software to fix this glitch the “I️”,Tue Nov 07 16:04:14 +0000 2017,1754196,@528356 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Tue Nov 07 19:02:08 +0000 2017
1755172,@AppleSupport can’t fix that glitch soon enough,Tue Nov 07 16:16:18 +0000 2017,1755171,@528593 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 19:17:00 +0000 2017
1755914,@115858 @116333 what the fuck is this? 😡😡😡 https://t.co/I4mLRn9LXK,Fri Oct 27 13:29:54 +0000 2017,1755913,@257912 Thanks for reaching out. Please take a look here for more info on app compatibility alerts: https://t.co/D5oJxe6obN,Fri Oct 27 13:44:00 +0000 2017
1756236,@AppleSupport @117735 Also please fix this “I️” problem lol but that’s obvious 😂😂😂 no rush though,Tue Nov 07 18:03:15 +0000 2017,1756235,@486561 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 20:09:36 +0000 2017
1756274,"Hey @AppleSupport, I can’t clear my Maps history anymore. When I swipe left on a previous destination, I can only tap « Share » and not « Remove ». Help me please. 🙏🏻",Tue Nov 07 16:51:49 +0000 2017,1756272,@528826 We want to help.  This article has instructions on clearing your history in Maps:  https://t.co/VsP0DZCgdG,Tue Nov 07 19:41:56 +0000 2017
1756281,"@AppleSupport my iPhone can bake pan cakes , iOS 11.0.3 is super hot !🌋 when do you plan to cool it down ?",Tue Nov 07 16:40:51 +0000 2017,1756280,"@528829 We recently released iOS 11.1. Try backing up and updating, and let us know if the issue persists: https://t.co/soeXTHWFdK",Tue Nov 07 19:41:55 +0000 2017
1756324,@115858 @AppleSupport y’all really need to fix the fact that the letter “eye” isn’t working. I’m growing mighty upset,Tue Nov 07 16:50:39 +0000 2017,1756323,@528844 Here’s what you can do to solve the issue: https://t.co/xXaXeeSRt9,Tue Nov 07 19:38:30 +0000 2017
1756336,@AppleSupport  https://t.co/SZQGpDxr7s,Tue Nov 07 20:07:57 +0000 2017,1756340,@528847 We want to help! DM us and let us know more about the issues you are having. https://t.co/GDrqU22YpT,Tue Nov 07 21:20:01 +0000 2017
1756384,I can’t deal with phone glitch. When are y’all fixing this @115858 @AppleSupport !?!?!?!?!?,Tue Nov 07 16:35:52 +0000 2017,1756383,@528862 We'd like to help. Send us a DM with the details of what's happening. We can work from there. https://t.co/GDrqU22YpT,Tue Nov 07 19:36:27 +0000 2017
1757390,Also @115858 fix this damn glitch this is dumb,Tue Nov 07 17:59:25 +0000 2017,1757389,@529116 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 20:08:26 +0000 2017
1757679,I️ I️ I️ I️ I️ I️ @AppleSupport @115858 this needs to end fix it,Tue Nov 07 17:38:41 +0000 2017,1757678,@529174 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 19:59:29 +0000 2017
1757724,"Dear @115858, 

My phone has turned to complete 💩 since the recent updates. Thanks for that. I hate you. 

Sincerely, 
Every iPhone user",Tue Nov 07 17:27:52 +0000 2017,1757723,@529189 We'd like to learn more about what you're experiencing. DM us and let us know the details. https://t.co/GDrqU22YpT,Tue Nov 07 19:57:32 +0000 2017
1757727,@applesupport no matter what i delete it doesn’t free up as much space as it should and my storage is more full than it should be,Tue Nov 07 17:28:44 +0000 2017,1757725,@529190 We'd like to help. Which device are you using?,Tue Nov 07 19:57:31 +0000 2017
1757732,I also have half the phones memory available 🤔 16/32 gb so then what? @AppleSupport @115858,Tue Nov 07 17:29:43 +0000 2017,1757731,@177315 We've received your DM and will continue from there.,Tue Nov 07 19:57:00 +0000 2017
1757734,Wow I really can’t say i-t or else I️t comes out like I️t. Yo wtf @115858!,Tue Nov 07 17:33:31 +0000 2017,1757733,@529192 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Tue Nov 07 19:57:00 +0000 2017
1757746,"Why does ""I"" keep autocorrecting to something weird on iMessage? @AppleSupport #help",Tue Nov 07 17:32:38 +0000 2017,1757745,@471809 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 19:56:00 +0000 2017
1757755,Ummmm @115858 your new update is trash. What are these boxes?? And why is my phone slower than molasses?,Tue Nov 07 17:10:18 +0000 2017,1757754,@529200 We'd like to hear more about what's going on. Send us a DM so we can get this sorted out together. https://t.co/GDrqU22YpT,Tue Nov 07 19:54:35 +0000 2017
1757890,*I* hate you @115858 for making my “I’s” look like that.,Tue Nov 07 17:12:18 +0000 2017,1757889,@196716 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 19:50:40 +0000 2017
1757905,@529245 @115858 @AppleSupport Okay i really thought i was trippin when mine kept closing out my texts like that. Literally just want to back my phone up and reset it lol,Tue Nov 07 17:12:28 +0000 2017,1757904,@529244 We'd love to help with any issues you're experiencing in Messages. Please let us know more about what's going on.,Tue Nov 07 19:50:01 +0000 2017
1757926,@115858 this shit is getting annoying 🤬🤬!! .. where is my I️ ?? #FirstWorldProblems https://t.co/KTpYioQIFj,Tue Nov 07 16:57:33 +0000 2017,1757925,@529250 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Tue Nov 07 19:48:29 +0000 2017
1758735,@AppleSupport Also with WhatsApp,Tue Nov 07 20:13:49 +0000 2017,1758737,@207664 Thanks. Send us a DM to continue. https://t.co/GDrqU22YpT,Tue Nov 07 21:18:32 +0000 2017
1758740,Why oh why do you insist on making iPhone users look incompetent?! @AppleSupport what is this “A and [?]” and how do I️ get rid of it?! https://t.co/4xyHMyyVOL,Tue Nov 07 17:49:27 +0000 2017,1758738,@529422 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 20:11:37 +0000 2017
1758824,"@AppleSupport iTunes will not backup our iPhone 6 or 5. Using iTunes 12.7, IOS 11.0.3 for 6, and 10.3.3 on 5. What’s up?",Tue Oct 17 20:41:45 +0000 2017,1758822,@448116 We can help. Tell us what happens when you try to use iTunes to back your iPhone up. Do you get an error message of any kind?,Tue Oct 17 21:01:39 +0000 2017
1759679,@529643 @115858 and also if u could fix this i️ thing that would b grand.,Tue Nov 07 14:59:27 +0000 2017,1759678,@529642 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 17:45:00 +0000 2017
1760162,@AppleSupport My preOrder of an Iphone X has been lost and UPS is unable to track it. I would appreciate some help!!,Tue Nov 07 23:04:12 +0000 2017,1760161,@410675 We want to help get you pointed in the right direction. Contact our Apple Onilne Store Support team:https://t.co/8yjRd1Xo0i,Tue Nov 07 23:44:00 +0000 2017
1760183,@115858 I️ think you need to fix this autocorrect biz. Having to explain why “I️” is texted as an A with a question mark is getting old 🙄🙄🙄,Tue Nov 07 22:53:49 +0000 2017,1760182,@529775 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 23:42:29 +0000 2017
1760211,@AppleSupport Tried that. It doesn't work.,Wed Nov 08 00:50:32 +0000 2017,1760213,@529780 Let's have a look at this. Please DM us. https://t.co/GDrqU22YpT,Wed Nov 08 01:17:24 +0000 2017
1760243,So I keep getting unknown errors when I try to update my phone... @AppleSupport what's good?,Tue Nov 07 22:31:59 +0000 2017,1760241,@529791 WE'd like to help! Are you updating over the air via Wi-Fi or iTunes on the computer?,Tue Nov 07 23:21:28 +0000 2017
1760268,latest iOS update has rendered the iPhone 6 a piece of junk! @115858,Mon Nov 06 20:01:59 +0000 2017,1760267,@529800 Let's look into this together and see what we can get resolved as a team. What trouble were you having specifically?,Mon Nov 06 21:45:01 +0000 2017
1760465,@AppleSupport I have your apple smart battery case... what does AID UPS mean? https://t.co/UovYhXCeOm,Tue Nov 07 17:35:31 +0000 2017,1760464,@529852 We’re happy to help you get your questions answered. This article goes into detail about that: https://t.co/5ZHbF82qyq,Tue Nov 07 20:05:01 +0000 2017
1761082,@AppleSupport Any way to unlock a apple watch from icloud activation lock mode? Want to buy one that is like this for cheap?,Tue Nov 07 18:33:55 +0000 2017,1761081,@529982 We'd be glad to help. Activation locks have to be removed by the person who owns the Apple ID Account. https://t.co/yYdDR7k0Bm,Tue Nov 07 20:29:32 +0000 2017
1761091,@AppleSupport I only have this one,Tue Nov 07 21:17:17 +0000 2017,1761093,@529986 What happens exactly after you enter your password? Is it not accepting the password? Let's dig into this deeper over DM: https://t.co/GDrqU22YpT,Tue Nov 07 22:14:00 +0000 2017
1761146,Omg @AppleSupport fix this. I️ can’t say I️.,Tue Nov 07 18:49:08 +0000 2017,1761145,@529998 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 20:26:28 +0000 2017
1761182,@115858 fix my “I️” it keeps autocorrecting into something else 🙄,Tue Nov 07 18:30:51 +0000 2017,1761181,@530008 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Tue Nov 07 20:24:55 +0000 2017
1761293,So @AppleSupport what’s up with the I’s being displayed as “?”,Tue Nov 07 18:18:14 +0000 2017,1761292,@180742 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH,Tue Nov 07 20:18:38 +0000 2017
1762079,"@AppleSupport please fix the battery issue, my phone got dramatically worse on 11.1. iPhone 7 11 months old. 20% battery left after 4 hrs.",Tue Nov 07 19:13:19 +0000 2017,1762078,@530198 We certainly value battery life. Please send us a DM and we will go from there. https://t.co/GDrqU22YpT,Tue Nov 07 20:43:30 +0000 2017
1762093,I updated my iphone 7+ to iOS 11.1 and now my lock screen notifications look like this. @AppleSupport https://t.co/RgeAr3gaZB,Tue Nov 07 15:48:08 +0000 2017,1762092,"@498939 We’re here for you and would like to help. Does restarting fix the issue, even if only temporarily? Let us know in DM. https://t.co/GDrqU22YpT",Tue Nov 07 19:06:36 +0000 2017
1762162,@AppleSupport Opening apps especially horrible these days. Apple camera app &amp; Camera+ app. Both crash or hang usually when starting up. Most all sluggish,Tue Nov 07 20:55:01 +0000 2017,1762165,@332057 Let's look into this a bit closer. Join us in DM using this link to get started: https://t.co/GDrqU22YpT,Tue Nov 07 21:54:00 +0000 2017
1762181,@AppleSupport It’s very random. Not a certain person. I’ve not noticed it with sms,Tue Nov 07 22:37:40 +0000 2017,1762182,"@432951 Thank you for letting us know! Please send us a DM, and we'll investigate this further with you. https://t.co/GDrqU22YpT",Tue Nov 07 23:27:26 +0000 2017
1762242,@115858 wtf is this shit https://t.co/Vc2G0EJTEv,Tue Nov 07 19:00:12 +0000 2017,1762241,@530242 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 20:35:00 +0000 2017
1762253,Hey @AppleSupport how come whenever I️ type in I it pops up as a glitch and will use some random symbols? It’s done it before.,Tue Nov 07 19:01:09 +0000 2017,1762252,@173204 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 20:34:32 +0000 2017
